Date,Open,High,Low,Close,Adj Close,Volume
2014-02-24,90.139999,90.820000,90.040001,90.410004,85.670662,31500400
2014-02-25,90.540001,90.720001,90.019997,90.309998,85.575897,26771700
2014-02-26,90.550003,90.839996,89.870003,90.230003,85.500114,42953700
2014-02-27,89.870003,90.529999,89.730003,90.440002,86.054840,28742400
2014-02-28,90.419998,90.959999,89.540001,90.339996,85.959663,48609800
2014-03-03,89.489998,89.910004,88.870003,89.669998,85.322166,38885700
2014-03-04,90.650002,90.980003,90.559998,90.809998,86.406876,33189000
2014-03-05,90.959999,91.220001,90.769997,91.059998,86.644768,27203300
2014-03-06,91.269997,91.339996,90.650002,90.980003,86.568665,24063900
2014-03-07,91.269997,91.360001,90.070000,90.529999,86.140465,31167800
2014-03-10,90.480003,90.660004,90.029999,90.610001,86.216591,18131700
2014-03-11,90.830002,91.059998,89.949997,90.220001,85.845497,27484300
2014-03-12,89.809998,90.610001,89.480003,90.559998,86.169014,27977200
2014-03-13,90.900002,90.930000,88.870003,89.279999,84.951088,48542000
2014-03-14,88.989998,89.379997,88.629997,88.669998,84.370651,38732300
2014-03-17,89.239998,89.910004,89.190002,89.449997,85.112823,28467200
2014-03-18,89.559998,90.639999,89.529999,90.529999,86.140465,31250200
2014-03-19,90.559998,90.660004,89.449997,90.040001,85.674225,40869400
2014-03-20,89.760002,90.559998,89.580002,90.290001,85.912117,31634500
2014-03-21,90.599998,90.650002,88.830002,89.000000,84.878311,62754000
2014-03-24,89.320000,89.389999,87.410004,88.220001,84.134422,77735300
2014-03-25,88.680000,89.250000,87.769997,88.510002,84.411003,41723300
2014-03-26,88.949997,89.150002,87.360001,87.370003,83.323792,40930400
2014-03-27,87.250000,87.639999,86.400002,86.879997,82.856483,64784500
2014-03-28,87.160004,88.010002,86.809998,87.050003,83.018631,39895100
2014-03-31,87.730003,88.260002,87.620003,87.669998,83.609901,33924300
2014-04-01,88.099998,89.269997,87.709999,89.209999,85.078575,38683800
2014-04-02,89.589996,89.680000,89.040001,89.440002,85.297935,34631600
2014-04-03,89.529999,89.680000,88.220001,88.730003,84.620819,30319100
2014-04-04,89.320000,89.410004,86.139999,86.370003,82.370125,131213200
2014-04-07,85.830002,86.629997,84.949997,85.550003,81.588081,83995800
2014-04-08,85.650002,86.459999,85.349998,86.339996,82.341499,51495700
2014-04-09,86.660004,87.870003,86.430000,87.820000,83.752960,45685200
2014-04-10,87.879997,87.879997,84.860001,85.099998,81.158920,73659600
2014-04-11,84.339996,85.440002,83.910004,84.110001,80.214783,93657400
2014-04-14,84.849998,85.220001,83.989998,84.769997,80.844185,46500700
2014-04-15,85.080002,85.540001,83.279999,85.050003,81.111244,84631500
2014-04-16,85.790001,86.180000,85.089996,86.180000,82.188904,46970900
2014-04-17,85.849998,86.629997,85.629997,86.199997,82.207985,53719500
2014-04-21,86.400002,86.839996,86.000000,86.839996,82.818329,25947900
2014-04-22,87.139999,87.750000,86.989998,87.529999,83.476379,38593400
2014-04-23,87.529999,87.559998,86.709999,86.760002,82.742058,34376700
2014-04-24,88.190002,88.209999,86.650002,87.589996,83.533607,48926300
2014-04-25,87.070000,87.169998,85.980003,86.190002,82.198441,44334000
2014-04-28,86.599998,87.110001,85.110001,86.470001,82.465469,58623800
2014-04-29,86.730003,87.320000,86.309998,87.160004,83.123520,36742700
2014-04-30,86.760002,87.480003,86.540001,87.389999,83.342857,38689400
2014-05-01,87.529999,88.150002,87.309998,87.650002,83.590828,37127200
2014-05-02,87.949997,88.110001,87.279999,87.489998,83.438255,40074200
2014-05-05,86.970001,87.970001,86.760002,87.949997,83.876923,27924400
2014-05-06,87.809998,87.860001,86.769997,86.809998,82.789734,33698500
2014-05-07,86.989998,87.080002,85.529999,86.559998,82.551308,67489100
2014-05-08,86.250000,87.529999,86.050003,86.480003,82.475021,46556900
2014-05-09,86.430000,86.860001,85.849998,86.800003,82.780190,35081500
2014-05-12,87.320000,88.260002,87.239998,88.230003,84.143982,38951100
2014-05-13,88.309998,88.610001,88.120003,88.290001,84.201202,30311900
2014-05-14,88.019997,88.349998,87.620003,87.830002,83.762489,26483600
2014-05-15,87.809998,87.959999,86.580002,87.139999,83.104439,59680300
2014-05-16,87.239998,87.760002,86.639999,87.709999,83.648048,66804100
2014-05-19,87.449997,88.459999,87.300003,88.320000,84.229805,32017000
2014-05-20,88.279999,88.599998,87.639999,88.000000,83.924614,33716000
2014-05-21,88.160004,88.889999,88.110001,88.839996,84.725716,36837700
2014-05-22,88.940002,89.480003,88.800003,89.230003,85.097664,30617100
2014-05-23,89.320000,89.900002,89.120003,89.879997,85.717537,22687300
2014-05-27,90.279999,91.019997,90.199997,91.000000,86.785683,29725200
2014-05-28,90.970001,91.099998,90.650002,90.720001,86.518669,30468100
2014-05-29,91.040001,91.309998,90.860001,91.300003,87.071793,33036100
2014-05-30,91.320000,91.449997,90.830002,91.309998,87.081337,29906400
2014-06-02,91.419998,91.440002,90.639999,91.220001,86.995483,30409900
2014-06-03,90.919998,91.330002,90.800003,91.180000,86.957352,21774500
2014-06-04,90.949997,91.669998,90.809998,91.519997,87.281601,20118300
2014-06-05,91.599998,92.459999,91.290001,92.290001,88.015961,35583100
2014-06-06,92.629997,92.820000,92.449997,92.820000,88.521393,22680600
2014-06-09,92.839996,92.980003,92.500000,92.750000,88.454636,23399500
2014-06-10,92.669998,92.959999,92.559998,92.910004,88.607239,20626000
2014-06-11,92.589996,93.019997,92.500000,92.889999,88.588142,22878200
2014-06-12,92.690002,92.790001,91.730003,92.050003,87.787086,35275900
2014-06-13,92.449997,92.550003,91.919998,92.320000,88.044571,39447100
2014-06-16,92.160004,92.669998,91.959999,92.400002,88.120857,25212300
2014-06-17,92.330002,92.699997,92.180000,92.449997,88.168510,19977900
2014-06-18,92.540001,93.099998,91.980003,92.970001,88.664444,34514000
2014-06-19,93.110001,93.169998,92.489998,92.910004,88.607239,38422200
2014-06-20,92.699997,92.870003,92.529999,92.769997,88.711464,25897500
2014-06-23,92.760002,92.820000,92.510002,92.790001,88.730576,20837900
2014-06-24,92.779999,93.570000,92.430000,92.699997,88.644516,31945800
2014-06-25,92.489998,93.449997,92.480003,93.290001,89.208710,32818600
2014-06-26,93.349998,93.360001,92.620003,93.339996,89.256523,22563900
2014-06-27,93.220001,93.769997,93.190002,93.750000,89.648590,22877800
2014-06-30,93.730003,94.139999,93.669998,93.910004,89.801567,19751900
2014-07-01,94.239998,95.190002,94.199997,94.940002,90.786537,31862500
2014-07-02,95.000000,95.239998,94.910004,95.099998,90.939507,18777300
2014-07-03,95.410004,95.699997,95.150002,95.699997,91.513275,15291700
2014-07-07,95.589996,95.709999,95.230003,95.410004,91.235970,23266400
2014-07-08,95.230003,95.300003,93.870003,94.260002,90.136284,40612400
2014-07-09,94.510002,95.070000,94.239998,94.959999,90.805672,29919000
2014-07-10,93.739998,95.050003,93.629997,94.660004,90.518776,44245300
2014-07-11,94.900002,95.269997,94.610001,95.269997,91.102074,19566300
2014-07-14,95.699997,96.059998,95.540001,95.839996,91.647141,19579000
2014-07-15,95.989998,96.129997,94.830002,95.510002,91.331589,39467500
2014-07-16,96.199997,96.300003,95.790001,95.889999,91.694969,22052600
2014-07-17,95.629997,95.970001,94.320000,94.620003,90.480537,43111500
2014-07-18,95.110001,96.169998,95.000000,96.120003,91.914902,36682200
2014-07-21,95.919998,96.160004,95.550003,96.000000,91.800156,29750700
2014-07-22,96.449997,96.760002,96.349998,96.610001,92.383476,25770400
2014-07-23,96.949997,97.339996,96.769997,97.230003,92.976341,28947500
